ssndataquality,dobdataquality,firstentrydate,state,matchingpersonalid,isbcpp,isbcpes,istlp,ismgh,issop,whenupdateddate,cleandashage,cleandashrace,cleandashethnicity,cleandashgender
9,1,9/23/2015,wi,140001118,1,,,,,20388,14,4,,
8,99,3/5/2015,wi,140001119,1,,,,,20296,17,4,,1
8,99,12/11/2014,wi,140001120,1,,,,,20296,17,4,,1
9,99,10/26/2015,wi,140001121,1,,,,,20515,12,4,,
9,1,9/29/2015,wi,140001122,1,,,,,20388,16,4,,
9,1,9/17/2015,wi,140001123,1,,,,,20409,15,5,1,4
9,1,10/22/2015,wi,140001124,1,,,,,20388,12,4,,1
9,99,11/25/2014,wi,140001125,1,,,,,20418,16,4,,
8,99,7/27/2015,wi,140001126,1,,,,,20367,14,4,1,1
9,99,11/18/2014,wi,140001127,1,,,,,20418,17,4,,1
8,99,12/11/2014,wi,140001128,1,,,,,20296,17,4,,
9,1,10/22/2015,wi,140001129,1,,,,1,20388,12,5,,
9,1,12/1/2015,wi,140001130,1,,,,,20461,13,4,,
8,99,3/19/2015,wi,140001131,1,,,,,20424,16,4,,1
9,99,9/25/2014,wi,140001132,1,,,,,20418,11,4,,
9,99,2/18/2015,wi,140001133,1,,,,,20418,16,4,,
1,99,10/3/2015,wi,140001134,1,,,,,20570,999,999,999,999
9,99,12/1/2014,wi,140001135,1,,,,,20418,15,4,,
1,99,10/2/2014,wi,140001136,1,,,,,20417,11,4,,1
9,99,2/10/2015,wi,140001137,1,,,,,20461,12,5,,
9,1,10/21/2015,wi,140001138,1,,,,,20388,13,4,,
9,99,10/27/2015,wi,140001139,1,,,,,20473,16,4,,
9,1,10/13/2015,wi,140001140,1,,,,,20388,14,4,,
9,99,2/3/2015,wi,140001141,1,,,,,20418,17,4,,
9,1,10/29/2015,wi,140001142,1,,,,,20461,14,4,,
9,1,10/21/2015,wi,140001143,1,,,,1,20475,12,4,1,
9,99,9/23/2014,wi,140001144,1,,,,,20418,15,4,,
9,1,10/15/2015,wi,140001145,1,,,,,20461,16,4,,1
9,99,10/30/2014,wi,140001146,1,,,,,20418,13,4,,
9,99,3/17/2015,wi,140001147,1,,,,,20418,16,4,,
9,1,12/14/2015,wi,140001148,1,,,,,20461,11,2,,1
8,99,11/6/2014,wi,140001149,1,,,,,20269,16,4,,
9,1,10/26/2015,wi,140001150,1,,,,,20402,11,4,,1
1,99,12/15/2014,wi,140001151,1,,,,,20159,14,,,1
9,99,11/6/2014,wi,140001152,1,,,,,20418,14,4,,
9,99,11/18/2014,wi,140001153,1,,,,,20418,15,4,1,1
9,1,11/3/2015,wi,140001154,1,,,,,20473,18,4,,
9,1,9/17/2015,wi,140001155,1,,,,,20402,14,4,1,
9,1,10/22/2014,wi,140001156,1,,,,,20461,11,4,,
8,99,1/15/2015,wi,140001157,1,,,,,20284,15,4,,1
9,99,11/5/2014,wi,140001158,1,,,,,20418,12,4,,
9,99,1/15/2015,wi,140001159,1,,,,,20418,11,4,,1
9,1,10/21/2015,wi,140001160,1,,,,1,20475,13,4,,
9,1,1/27/2015,wi,140001161,1,,,,,20418,11,4,,
9,1,10/15/2015,wi,140001162,1,,,,,20388,15,4,,
8,1,4/13/2015,wi,140001163,1,,,,,20200,14,4,1,
9,99,10/1/2014,wi,140001164,1,,,,,20418,16,4,,
1,99,11/24/2014,wi,140001165,1,,,,,20417,14,4,,
9,99,1/26/2016,wi,140001166,1,,,,,20570,999,999,999,999
9,1,10/8/2014,wi,140001167,1,,,,,20418,14,4,,
9,99,11/5/2014,wi,140001168,1,,,,,20418,14,4,,1
8,99,11/13/2014,wi,140001169,1,,,,1,20296,16,4,,1
8,1,1/15/2015,wi,140001170,1,,,,,20200,11,4,,1
9,99,1/6/2015,wi,140001171,1,,,,,20418,16,4,,
9,1,11/10/2015,wi,140001172,1,,,,,20461,13,5,,1
1,99,2/4/2016,wi,140001173,1,,,,,20570,999,999,999,999
9,1,2/12/2016,wi,140001174,1,,,,,20544,11,4,,1
1,1,3/19/2015,wi,140001175,1,,,,,20236,16,4,,1
9,99,9/18/2014,wi,140001176,1,,,,,20417,11,5,,1
8,99,2/5/2015,wi,140001177,1,,,,,20293,15,4,1,1
9,1,1/25/2016,wi,140001178,1,,,,,20515,16,4,1,1
9,99,11/11/2014,wi,140001179,1,,,,,20418,15,4,,1
1,99,11/19/2015,wi,140001180,1,,,,,20563,999,999,999,999
9,99,3/8/2016,wi,140001181,1,,,,,20570,999,999,999,999
1,99,11/23/2015,wi,140001182,1,,,,,20563,999,999,999,999
9,99,10/30/2014,wi,140001183,1,,,,,20418,11,4,,
9,1,2/18/2016,wi,140001184,1,,,,,20544,16,4,,
9,99,1/15/2015,wi,140001185,1,,,,,20418,14,4,,
9,99,1/29/2015,wi,140001186,1,,,,,20418,11,4,,1
9,99,11/11/2015,wi,140001187,1,,,,,20558,999,999,999,999
1,1,2/2/2016,wi,140001188,1,,,,,20066,17,4,,
9,1,2/1/2016,wi,140001189,1,,,,,20522,14,4,1,1
8,1,3/10/2015,wi,140001190,1,,,,,20159,15,4,,
9,1,2/26/2015,wi,140001191,1,,,,,20418,11,4,,
9,1,10/22/2015,wi,140001192,1,,,,,20388,16,4,,3
9,99,9/24/2014,wi,140001193,1,,,,,20418,15,4,1,
9,1,10/29/2015,wi,140001194,1,,,,,20487,11,4,,1
9,99,4/20/2015,wi,140001195,1,,,,,20418,15,4,,
9,1,3/15/2016,wi,140001196,1,,,,1,20489,15,4,,
1,99,1/29/2015,wi,140001197,1,,,,,20417,12,4,,1
9,99,1/21/2016,wi,140001198,1,,,,,20563,999,999,999,999
1,99,9/24/2014,wi,140001199,1,,,,,20342,11,4,,1
8,99,11/25/2014,wi,140001200,1,,,,,20293,11,4,,
8,1,10/9/2014,wi,140001201,1,,,,,20131,13,4,1,
9,99,9/29/2014,wi,140001202,1,,,,,20418,17,4,,
9,1,2/8/2016,wi,140001203,1,,,,,20514,16,4,,
9,99,11/5/2015,wi,140001204,1,,,,,20500,12,4,,
9,99,9/18/2014,wi,140001205,1,,,,,20417,14,5,,
8,99,3/5/2015,wi,140001206,1,,,,,20297,18,4,,
9,1,10/15/2015,wi,140001207,1,,,,,20489,14,4,,1
9,1,10/7/2015,wi,140001208,1,,,,1,20388,12,5,,
9,99,10/2/2014,wi,140001209,1,,,,,20418,12,4,,1
9,1,2/8/2016,wi,140001210,1,,,,,20514,15,4,,
9,99,1/7/2016,wi,140001211,1,,,,,20500,13,4,,
9,1,2/4/2015,wi,140001212,1,,,,,20461,11,4,,1
8,99,10/8/2014,wi,140001213,1,,,,,20292,12,4,,
9,99,2/26/2015,wi,140001214,1,,,,,20418,14,4,,1
1,99,9/16/2014,wi,140001215,1,,,,,20417,11,4,1,1
9,1,12/11/2014,wi,140001216,1,,,,,20515,11,4,1,
9,99,10/28/2014,wi,140001217,1,,,,,20418,11,4,1,1
9,99,11/18/2014,wi,140001218,1,,,,,20424,17,4,,1
9,99,11/10/2014,wi,140001219,1,,,,,20418,17,4,,1
9,1,2/24/2016,wi,140001220,1,,,,,20544,11,4,,
8,1,10/5/2015,wi,140001221,1,,,,,20370,16,4,,
8,99,4/30/2015,wi,140001222,1,,,,,20262,14,2,,
8,1,12/11/2014,wi,140001223,1,,,,,20167,17,2,,1
8,99,11/6/2014,wi,140001224,1,,,,,20269,15,4,,
8,99,6/1/2015,wi,140001225,1,,,,,20269,16,4,1,1
9,99,1/15/2015,wi,140001226,1,,,,,20418,11,4,,
9,1,3/17/2016,wi,140001227,1,,,,,20544,17,4,,1
9,99,2/26/2015,wi,140001228,1,,,,,20474,13,4,,
1,99,11/6/2014,wi,140001229,1,,,,,20424,15,4,,
9,99,2/1/2016,wi,140001230,1,,,,,20572,999,999,999,999
1,1,3/19/2015,wi,140001231,1,,,,,20417,12,4,,1
9,99,11/18/2014,wi,140001232,1,,,,,20424,18,4,,1
8,1,12/1/2014,wi,140001233,1,,,,,20145,13,4,,
9,99,9/25/2014,wi,140001234,1,,,,,20418,14,4,,1
9,1,11/4/2014,wi,140001235,1,,,,,20461,11,5,,
9,99,9/11/2014,wi,140001236,1,,,,,20418,11,4,,
9,99,3/27/2015,wi,140001237,1,,,,,20418,15,4,,
8,1,9/15/2015,wi,140001238,1,,,,,20348,17,4,,
9,1,11/23/2015,wi,140001239,1,,,,,20475,15,4,,
8,1,11/17/2015,wi,140001240,1,,,,1,20296,16,1,,1
9,99,10/14/2015,wi,140001241,1,,,,,20500,18,4,,1
1,99,11/18/2014,wi,140001242,1,,,,,20296,17,4,,1
9,1,10/7/2015,wi,140001243,1,,,,,20461,12,5,,
9,99,10/14/2014,wi,140001244,1,,,,,20418,14,5,,
9,1,9/15/2015,wi,140001245,1,,,,,20388,16,4,,
8,99,2/5/2015,wi,140001246,1,,,,,20293,16,4,,1
9,99,9/17/2015,wi,140001247,1,,,,,20474,13,4,,1
1,99,4/28/2015,wi,140001248,1,,,,,20418,16,4,,1
9,1,1/28/2016,wi,140001249,1,,,,,20514,16,4,1,
9,1,12/14/2015,wi,140001250,1,,,,,20461,11,4,,
9,1,9/30/2014,wi,140001251,1,,,,,20418,13,4,,
9,1,11/5/2015,wi,140001252,1,,,,,20402,14,4,,
9,99,1/26/2015,wi,140001253,1,,,,,20418,15,4,,
9,1,12/14/2015,wi,140001254,1,,,,,20489,14,4,,
9,99,10/8/2015,wi,140001255,1,,,,,20489,16,4,,
9,99,1/15/2015,wi,140001256,1,,,,,20418,11,4,,1
9,1,9/25/2014,wi,140001257,1,,,,,20417,11,4,1,
8,99,10/2/2014,wi,140001258,1,,,,,20143,12,5,,1
9,99,10/28/2014,wi,140001259,1,,,,,20418,16,4,,
9,1,10/8/2015,wi,140001260,1,,,,,20475,11,4,,
9,99,11/13/2014,wi,140001261,1,,,,,20418,15,,,1
8,1,2/23/2016,wi,140001262,1,,,,1,20296,15,4,,1
9,1,10/7/2014,wi,140001263,1,,,,,20418,15,4,,1
8,1,2/3/2015,wi,140001264,1,,,,,20269,13,5,,1
8,1,10/16/2014,wi,140001265,1,,,,,20186,13,4,,
9,1,10/29/2015,wi,140001266,1,,,,,20487,11,2,,1
9,99,10/9/2014,wi,140001267,1,,,,,20418,11,,,
9,99,1/27/2016,wi,140001268,1,,,,,20572,999,999,999,999
9,99,10/27/2015,wi,140001269,1,,,,,20474,11,4,,
1,99,2/3/2016,wi,140001270,1,,,,1,20570,999,999,999,999
9,99,10/14/2014,wi,140001271,1,,,,,20418,11,4,,1
1,99,10/30/2014,wi,140001272,1,,,,,20417,15,4,,1
1,1,2/12/2016,wi,140001273,1,,,,,20544,11,4,,
8,1,2/26/2015,wi,140001274,1,,,,,20181,11,4,,1
9,99,1/26/2016,wi,140001275,1,,,,,20570,999,999,999,999
9,1,2/11/2016,wi,140001276,1,,,,,20544,17,4,,
9,99,1/27/2015,wi,140001277,1,,,,,20418,14,2,,
9,99,9/25/2014,wi,140001278,1,,,,,20418,16,,1,1
9,1,10/29/2015,wi,140001279,1,,,,,20487,11,4,,
8,99,1/22/2015,wi,140001280,1,,,,,20296,17,4,,1
9,1,11/5/2015,wi,140001281,1,,,,,20487,11,4,,1
9,99,10/12/2015,wi,140001282,1,,,,,20388,14,4,,
8,1,6/25/2015,wi,140001283,1,,,,,20269,11,4,,
9,1,3/15/2016,wi,140001284,1,,,,1,20489,16,4,,
9,99,12/1/2014,wi,140001285,1,,,,,20418,14,4,,
8,99,3/19/2015,wi,140001286,1,,,,,20270,17,4,,
9,99,10/14/2014,wi,140001287,1,,,,,20418,13,5,,
9,99,3/21/2016,wi,140001288,1,,,,,20558,999,999,999,999
9,1,10/2/2015,wi,140001289,1,,,,,20458,11,4,,
8,99,11/5/2015,wi,140001290,1,,,,,20563,999,999,999,999
9,99,11/18/2015,wi,140001291,1,,,,,20559,999,999,999,999
9,99,10/22/2015,wi,140001292,1,,,,1,20467,11,4,,
1,1,10/12/2015,wi,140001293,1,,,,,20242,11,4,,
9,99,3/15/2016,wi,140001294,1,,,,1,20557,999,999,999,999
1,99,8/9/2015,mn,140001295,,,,,1,19998,24,2,,
2,99,8/26/2015,mn,140001297,,,,,1,20340,17,999,1,1
1,1,3/21/2016,mn,140001298,,,,,1,20110,23,4,1,1
9,99,3/25/2016,mn,140001299,,,,,1,20570,999,999,999,999
2,99,8/26/2015,mn,140001300,,,,,1,20341,19,2,,1
9,99,1/5/2016,mn,140001301,,,,,1,20571,999,999,999,999
9,99,8/25/2015,mn,140001302,,,,,1,20342,24,2,,1
2,99,5/22/2015,mn,140001303,,,,,1,20248,20,2,,1
2,99,9/2/2015,mn,140001304,,,,,1,20342,20,4,1,1
99,99,12/1/2015,mn,140001305,,,,,1,20566,999,999,999,999
1,99,12/3/2015,mn,140001306,,,,,1,20570,999,999,999,999
1,99,3/25/2016,mn,140001307,,,,,1,20570,999,999,999,999
2,1,9/3/2015,mn,140001308,,,,,1,20342,22,2,,1
2,99,6/18/2015,mn,140001309,,,,,1,20341,25,2,,1
1,99,3/8/2016,mn,140001310,,,,,1,20569,999,999,999,999
2,99,5/14/2015,mn,140001311,,,,,1,20248,20,2,,
1,99,8/13/2015,mn,140001312,,,,,1,20342,18,4,,
2,1,8/20/2015,mn,140001313,,,,,1,20342,22,2,,
1,99,6/11/2015,mn,140001314,,,,,1,20342,19,999,1,
1,99,2/21/2016,mn,140001315,,,,,1,20569,999,999,999,999
1,99,10/12/2015,mn,140001316,,,,,1,20570,999,999,999,999
2,99,4/20/2015,mn,140001317,,,,,1,20248,21,2,,1
1,99,10/24/2015,mn,140001318,,,,,1,20570,999,999,999,999
1,99,3/29/2015,mn,140001319,,,,,1,20570,999,999,999,999
1,1,8/26/2015,mn,140001320,,,,,1,20306,19,2,,
2,1,8/19/2015,mn,140001321,,,,,1,20342,20,2,,1
99,99,10/15/2015,mn,140001322,,,,,1,20567,999,999,999,999
1,1,12/1/2015,mn,140001323,,,,,1,19998,23,4,,
2,99,5/21/2015,mn,140001324,,,,,1,20248,21,,1,1
2,99,5/14/2015,mn,140001325,,,,,1,20248,18,5,,
9,99,1/7/2016,mn,140001326,,,,,1,20571,999,999,999,999
99,99,12/1/2015,mn,140001327,,,,,1,20566,999,999,999,999
1,99,3/8/2016,mn,140001329,,,,,1,20571,999,999,999,999
1,99,3/10/2016,mn,140001330,,,,,1,20569,999,999,999,999
1,1,8/19/2015,mn,140001331,,,,,1,20342,21,2,,
1,1,11/5/2015,mn,140001332,,,,,1,19998,22,2,,
1,99,8/6/2015,mn,140001333,,,,,1,20342,20,2,,
9,99,11/16/2015,mn,140001334,,,,,1,20570,999,999,999,999
2,99,9/2/2015,mn,140001335,,,,,1,20342,19,2,,
9,99,6/4/2015,mn,140001336,,,,,1,20247,20,4,,1
2,99,5/14/2015,mn,140001337,,,,,1,20248,24,2,,1
99,99,3/10/2016,mn,140001338,,,,,1,20569,999,999,999,999
1,99,3/25/2016,mn,140001339,,,,,1,20570,999,999,999,999
1,1,7/2/2015,mn,140001340,,,,,1,20237,17,2,,1
1,99,11/9/2015,mn,140001341,,,,,1,20570,999,999,999,999
1,1,12/7/2015,mn,140001342,,,,,1,20342,23,999,999,
2,1,9/2/2015,mn,140001343,,,,,1,20342,24,2,,1
2,1,8/26/2015,mn,140001344,,,,,1,20341,22,999,999,1
99,1,11/23/2015,mn,140001345,,,,,1,19998,23,2,,1
99,99,5/28/2015,mn,140001346,,,,,1,20248,21,2,,1
1,1,11/11/2015,mn,140001347,,,,,1,20159,22,5,,
2,99,2/2/2015,mn,140001348,,,,,1,20248,21,2,,1
2,1,8/26/2015,mn,140001349,,,,,1,20339,25,4,,
1,1,9/23/2015,mn,140001350,,,,,1,20342,20,2,,1
2,99,2/15/2015,mn,140001351,,,,,1,20570,999,999,999,999
2,99,9/2/2015,mn,140001352,,,,,1,20342,17,5,,
2,99,6/4/2015,mn,140001353,,,,,1,20248,19,,,
1,99,10/5/2015,mn,140001354,,,,,1,20570,999,999,999,999
9,99,3/25/2016,mn,140001355,,,,,1,20570,999,999,999,999
1,99,6/18/2015,mn,140001356,,,,,1,20506,21,2,,1
1,1,7/20/2015,mn,140001357,,,1,,1,20481,18,,,1
9,99,3/10/2016,mn,140001358,,,,,1,20571,999,999,999,999
9,99,8/13/2015,mn,140001359,,,,,1,20342,21,2,,1
99,99,3/8/2016,mn,140001360,,,,,1,20569,999,999,999,999
1,99,10/14/2015,mn,140001361,,,,,1,20570,999,999,999,999
1,1,3/12/2016,mn,140001362,,,,,1,19998,23,2,,1
99,99,8/7/2015,mn,140001363,,,,,1,20342,23,2,,1
99,99,12/3/2015,mn,140001364,,,,,1,20567,999,999,999,999
1,1,12/3/2015,mn,140001365,,,,,1,19998,22,5,,1
2,99,8/19/2015,mn,140001366,,,,,1,20342,25,2,,1
9,99,10/1/2015,mn,140001367,,,,,1,20570,999,999,999,999
1,99,8/13/2015,mn,140001368,,,,,1,20342,18,4,1,
1,99,1/11/2016,mn,140001369,,,,,1,20571,999,999,999,999
1,99,11/19/2015,mn,140001370,,,,,1,20571,999,999,999,999
2,99,8/28/2015,mn,140001371,,,,,1,20332,23,2,,
1,99,7/23/2015,mn,140001372,,,,,1,20342,22,2,,1
1,99,4/19/2015,mn,140001373,,,,,1,20571,999,999,999,999
1,1,2/18/2016,mn,140001374,,,,,1,19998,23,2,,
2,99,6/4/2015,mn,140001375,,,,,1,20248,21,4,,
99,99,1/14/2016,mn,140001376,,,,,1,20570,999,999,999,999
9,99,1/5/2015,mn,140001377,,,,,1,20571,999,999,999,999
2,99,3/25/2016,mn,140001378,,,,,1,20570,999,999,999,999
1,99,3/21/2016,mn,140001379,,,,,1,20569,999,999,999,999
99,99,5/14/2015,mn,140001380,,,,,1,20570,999,999,999,999
1,99,12/3/2015,mn,140001381,,,,,1,20565,999,999,999,999
99,99,10/14/2015,mn,140001382,,,,,1,20569,999,999,999,999
1,99,3/8/2016,mn,140001383,,,,,1,20570,999,999,999,999
1,1,6/25/2015,mn,140001384,,,,,1,20342,20,2,,1
2,99,6/11/2015,mn,140001385,,,,,1,20566,999,999,999,999
9,99,3/21/2016,mn,140001386,,,,,1,20569,999,999,999,999
1,99,10/1/2015,mn,140001387,,,,,1,20570,999,999,999,999
1,99,3/7/2015,mn,140001388,,,,,1,20570,999,999,999,999
2,1,8/19/2015,mn,140001389,,,,,1,20342,17,2,,
9,99,9/2/2015,mn,140001390,,,,,1,20342,16,2,,
99,99,12/3/2015,mn,140001391,,,,,1,20567,999,999,999,999
1,99,5/14/2015,mn,140001392,,,,,1,20570,999,999,999,999
1,99,10/13/2015,mn,140001393,,,,,1,20567,999,999,999,999
1,99,4/14/2015,mn,140001394,,,,,1,20570,999,999,999,999
1,1,11/14/2015,mn,140001395,,,,,1,20506,22,2,,1
1,99,3/25/2016,mn,140001396,,,,,1,20569,999,999,999,999
1,99,7/16/2015,mn,140001397,,,,,1,20507,20,2,,
1,99,11/15/2015,mn,140001398,,,,,1,20568,999,999,999,999
2,1,2/26/2015,mn,140001399,,,,,1,20242,19,2,,
1,99,10/14/2015,mn,140001400,,,,,1,20570,999,999,999,999
1,99,8/13/2015,mn,140001401,,,,,1,20342,23,5,999,1
9,99,3/21/2016,mn,140001402,,,,,1,20570,999,999,999,999
9,99,11/2/2015,mn,140001403,,,,,1,20570,999,999,999,999
9,1,8/25/2015,mn,140001404,,,,,1,20326,25,2,,1
2,1,8/19/2015,mn,140001405,,,,,1,20342,21,,,1
99,99,3/25/2016,mn,140001406,,,,,1,20570,999,999,999,999
2,99,8/19/2015,mn,140001407,,,,,1,20322,21,2,,1
1,99,11/19/2015,mn,140001408,,,,,1,20571,999,999,999,999
2,1,9/29/2015,mn,140001409,,,,,1,20430,20,2,,
1,99,6/13/2015,mn,140001410,,,,,1,20570,999,999,999,999
1,99,10/8/2015,mn,140001411,,,,,1,20570,999,999,999,999
1,1,1/7/2016,mn,140001412,,,,,1,19998,22,2,,
2,1,5/28/2015,mn,140001413,,,,,1,20242,19,2,,1
1,99,3/26/2016,mn,140001414,,,,,1,20569,999,999,999,999
1,99,3/2/2016,mn,140001415,,,,,1,20570,999,999,999,999
2,99,4/19/2015,mn,140001416,,,,,1,20571,999,999,999,999
1,99,3/21/2016,mn,140001417,,,,,1,20569,999,999,999,999
1,99,3/8/2016,mn,140001418,,,,,1,20571,999,999,999,999
99,99,12/1/2015,mn,140001419,,,,,1,20567,999,999,999,999
9,99,3/21/2016,mn,140001420,,,,,1,20569,999,999,999,999
2,1,5/20/2015,mn,140001421,,,,,1,20242,23,2,1,1
9,99,3/26/2016,mn,140001422,,,,,1,20570,999,999,999,999
2,99,5/20/2015,mn,140001423,,,,,1,20248,20,2,,
1,99,10/12/2015,mn,140001424,,,,,1,20570,999,999,999,999
2,99,8/19/2015,mn,140001425,,,,,1,20342,20,2,,
9,99,1/3/2016,mn,140001426,,,,,1,20571,999,999,999,999
1,99,8/6/2015,mn,140001427,,,,,1,20342,21,2,,1
9,99,3/25/2016,mn,140001428,,,,,1,20570,999,999,999,999
1,99,3/14/2016,mn,140001429,,,,,1,20566,999,999,999,999
1,99,11/15/2015,mn,140001430,,,,,1,20558,999,999,999,999
1,99,10/8/2015,mn,140001431,,,,,1,20570,999,999,999,999
1,99,1/5/2016,mn,140001432,,,,,1,20571,999,999,999,999
9,99,1/11/2016,mn,140001433,,,,,1,20571,999,999,999,999
1,99,3/26/2016,mn,140001434,,,,,1,20569,999,999,999,999
99,99,10/12/2015,mn,140001435,,,,,1,20430,21,,,1
2,1,8/26/2015,mn,140001436,,,,,1,20340,20,5,,1
2,99,8/19/2015,mn,140001437,,,,,1,20566,999,999,999,999
2,99,8/19/2015,mn,140001438,,,,,1,20342,23,,,
2,99,8/26/2015,mn,140001439,,,,,1,20340,23,,,1
1,99,12/3/2015,mn,140001440,,,,,1,20567,999,999,999,999
1,99,3/22/2016,mn,140001441,,,,,1,20569,999,999,999,999
99,1,11/24/2015,mn,140001442,,,,,1,19998,20,2,,1
9,1,8/19/2015,mn,140001443,,,,,1,20342,24,2,,1
2,1,8/26/2015,mn,140001444,,,,,1,20341,23,999,999,1
9,1,8/19/2015,mn,140001445,,,,,1,20342,21,2,,1
1,99,7/9/2015,mn,140001446,,,,,1,20342,19,2,,
1,99,1/17/2016,mn,140001447,,,,,1,20571,999,999,999,999
1,1,4/9/2015,mn,140001448,,,,,1,19998,22,5,,
1,99,4/21/2015,mn,140001449,,,,,1,20571,999,999,999,999
2,1,6/28/2015,mn,140001450,,,,,1,20248,19,2,1,1
1,99,3/8/2016,mn,140001451,,,,,1,20569,999,999,999,999
9,99,3/8/2016,mn,140001452,,,,,1,20571,999,999,999,999
2,99,6/18/2015,mn,140001453,,,,,1,20341,23,5,,1
1,99,11/12/2015,mn,140001454,,,,,1,20552,999,999,999,999
1,99,10/19/2014,oh,150001604,1,,,,,20488,17,2,,1
1,1,2/23/2015,oh,150001608,1,,,,,20142,13,2,,
1,99,2/25/2015,oh,150001609,1,,,,,20383,16,2,,
8,99,5/30/2015,oh,150001610,1,,,,,20362,15,2,,1
1,99,1/5/2015,oh,150001611,1,,,,,20516,17,2,,
1,99,1/28/2015,oh,150001612,1,,,,,20235,13,2,,1
1,1,2/25/2015,oh,150001613,1,,,,,20144,14,2,,1
1,99,5/24/2015,oh,150001617,1,,,,,20369,17,2,,
1,1,11/27/2014,oh,150001619,1,,,,,20054,17,2,,
1,1,9/28/2015,oh,150001622,1,,,,,20359,17,2,,
1,1,9/28/2015,oh,150001623,1,,,,,20359,15,2,,
1,99,10/27/2014,oh,150001625,1,,,,,20442,16,5,1,1
1,99,2/12/2016,oh,150001626,1,,,,,20509,13,2,,
1,99,12/6/2014,oh,150001627,1,,,,,20367,15,2,,1
1,99,10/27/2014,oh,150001632,1,,,,,20075,15,2,,1
1,99,2/26/2015,oh,150001635,1,,,,,20561,999,999,999,999
1,99,3/25/2016,oh,150001636,1,,,,,20542,15,2,,1
1,99,10/8/2015,oh,150001639,1,,,,,20380,14,2,,1
8,8,7/22/2015,oh,150001641,1,,,,,20291,16,2,,
1,99,1/31/2015,oh,150001644,1,,,,,20556,999,999,999,999
1,99,5/13/2015,oh,150001646,1,,,,,20362,15,4,,1
1,99,11/21/2014,oh,150001647,1,,,,,20073,16,2,,1
1,99,3/6/2016,oh,150001648,1,,,,,20550,999,999,999,999
1,99,3/3/2016,oh,150001649,1,,,,,20520,14,2,,
8,1,10/13/2015,oh,150001651,1,,,,,20374,17,4,,1
1,1,5/19/2015,oh,150001652,1,,,,,20377,15,2,,1
1,1,5/6/2015,oh,150001653,1,,,,,20214,17,4,,
1,99,9/23/2015,oh,150001654,1,,,,,20551,999,999,999,999
1,99,4/27/2015,oh,150001656,1,,,,,20271,16,2,,1
1,99,2/22/2015,oh,150001658,1,,,,,20261,17,2,,1
1,99,4/4/2015,oh,150001659,1,,,,,20499,17,2,,
1,99,11/15/2015,oh,150001660,1,,,,,20555,999,999,999,999
1,99,11/15/2015,oh,150001661,1,,,,,20555,999,999,999,999
1,1,9/21/2015,oh,150001665,1,,,,,20423,16,2,,
1,99,2/10/2016,oh,150001667,1,,,,,20499,14,2,,1
1,99,9/6/2015,oh,150001668,1,,,,,20500,16,2,,
1,1,12/30/2015,oh,150001669,1,,,,,20452,13,2,,1
1,1,3/28/2016,oh,150001674,1,,,,,20541,17,2,,
1,99,12/12/2014,oh,150001678,1,,,,,20151,16,2,,
1,99,1/24/2015,oh,150001680,1,,,,,20531,17,4,,
1,99,5/2/2015,oh,150001682,1,,,,,20328,13,2,,1
8,99,2/25/2015,oh,150001685,1,,,,,20534,16,2,,1
1,1,1/14/2015,oh,150001687,1,,,,,20269,16,2,,1
1,1,1/14/2015,oh,150001688,1,,,,,20269,16,2,,1
1,99,11/12/2014,oh,150001689,1,,,,,20516,17,4,,
1,99,6/21/2015,oh,150001690,1,,,,,20291,15,4,,
1,99,11/12/2014,oh,150001695,1,,,,,20201,12,2,,
1,99,1/17/2015,oh,150001696,1,,,,,20500,13,2,,1
1,1,10/3/2015,oh,150001697,1,,,,,20409,12,2,,1
1,99,10/11/2015,oh,150001698,1,,,,,20499,14,2,,
1,99,12/15/2014,oh,150001699,1,,,,,20341,16,2,,1
1,99,11/4/2014,oh,150001701,1,,,,,20239,12,2,,1
1,99,5/14/2015,oh,150001707,1,,,,,20362,16,2,,1
1,99,1/29/2016,oh,150001708,1,,,,,20532,15,2,,1
1,99,4/3/2015,oh,150001716,1,,,,,20457,16,2,,
8,99,2/1/2016,oh,150001718,1,,,,,20499,15,2,,1
8,1,11/6/2014,oh,150001720,1,,,,,20034,17,2,,1
1,1,10/31/2015,oh,150001725,1,,,,,20392,15,2,,1
8,99,4/19/2015,oh,150001729,1,,,,,20215,11,2,,1
1,1,2/7/2015,oh,150001731,1,,,,,20127,17,2,,
1,99,11/1/2014,oh,150001732,1,,,,,20362,14,2,,
1,1,3/19/2016,oh,150001733,1,,,,,20532,13,2,,1
1,1,11/9/2015,oh,150001737,1,,,,,20401,13,2,,1
1,99,1/30/2015,oh,150001744,1,,,,,20135,15,2,,
1,99,11/24/2014,oh,150001748,1,,,,,20497,14,2,,
2,99,2/6/2015,oh,150001749,1,,,,,20499,16,2,,
8,99,10/21/2015,oh,150001750,1,,,,,20563,999,999,999,999
1,99,9/23/2015,oh,150001753,1,,,,,20402,15,2,,1
1,99,3/1/2015,oh,150001758,1,,,,,20499,16,5,,
1,1,2/13/2015,oh,150001759,1,,,,,20210,16,2,,1
1,99,1/20/2015,oh,150001763,1,,,,,20368,13,2,,
1,99,11/5/2014,oh,150001764,1,,,,,20207,17,5,,
1,99,10/29/2015,oh,150001768,1,,,,,20437,16,2,,
1,1,2/15/2015,oh,150001770,1,,,,,20135,16,2,,1
